0.5429136,0.6795691021884787,0.5011287,0.6936391896103629
0.6109543,0.6529327843702156,0.6534989,0.6464895420365085
0.68944097,0.5955452380848092,0.66591424,0.6185370745562
0.7261434,0.5516588785667194,0.6884876,0.5944559652164881
0.7247318,0.5538281305303417,0.68058693,0.5800112047260018
0.7625635,0.5102860719924724,0.6489842,0.6426956412754532
0.77470356,0.48098115931790403,0.72573364,0.5882928861855923
0.77357423,0.4843135147630529,0.76975167,0.495626088593399
0.8094297,0.43300134707547255,0.7866817,0.46333570203178354
0.81648785,0.40490094451565045,0.8069977,0.445240040295011
0.83738,0.37426000742640353,0.772009,0.4959666846029914
0.8469791,0.35357632975602543,0.8171558,0.4285929948427876
0.8562959,0.33219365821862074,0.76862305,0.4881814681245834
0.8738001,0.3012057992696493,0.7911964,0.4744870358611337
0.89469224,0.2651101918559772,0.74943566,0.6403363224615093
0.8833992,0.2819314560206646,0.75507903,0.6649375564626862
0.8961039,0.2604742025854492,0.8024831,0.4756773616067443
0.9282891,0.1871828720486817,0.82392776,0.48616420765224483
0.93421793,0.18505056345449336,0.761851,0.5657653048399071
0.9390175,0.15575284035040254,0.8069977,0.6024185807925584
